id,span,label,start,end
728972961,destroys the Church.,Repetition,16330,16350
728972961,smoke of Satan,Repetition,21472,21486
728972961,"And if He is God, we must give Him the adoration of God.",Appeal_to_fear-prejudice,25147,25203
728972961,"It is impossible to do all this without God’s assistance.
",Appeal_to_fear-prejudice,29700,29758
728972961,"Stay in the fight!
Keep the Faith.
Never surrender!
",Slogans,1400,1452
728972961,the infallible teachings of Mother Church,Loaded_Language,1692,1733
728972961,"a mutation, a change, in the Church.",Loaded_Language,3486,3522
728972961,destruction of the Church.,Repetition,4910,4936
728972961,the mutation in the Church,Loaded_Language,5126,5152
728972961,Impossible!,Loaded_Language,9021,9032
728972961,"I do have the right to compose this schema because if anything concerns Christian Unity it is religious liberty, and I am the President of the Secretariat for Promoting Christian Unity.”",Appeal_to_Authority,8744,8930
728972961,Freemasonry.,Repetition,10381,10393
728972961,a mutation in the church,Repetition,10646,10670
728972961,a mutation in the church,Loaded_Language,10646,10670
728972961,"if the reforms are bad, then it is impossible that the Council is good and all the reforms are bad, because that is the authentic interpretation of the Council by Rome.",Causal_Oversimplification,11014,11182
728972961,"very, very anxious.",Loaded_Language,12301,12320
728972961,"in the name of the Holy See,",Loaded_Language,13047,13075
728972961,"We must tolerate - have tolerance for the error - but never give the same right to error and truth.
That is impossible.
",Black-and-White_Fallacy,15155,15275
728972961,impossible.,Repetition,19505,19516
728972961,he is an infamous Freemason.,"Name_Calling,Labeling",20640,20668
728972961,smoke of Satan,Loaded_Language,21472,21486
728972961,smoke of Satan,Loaded_Language,21257,21271
728972961,"the devil is in Rome,",Loaded_Language,23063,23084
728972961,sensual dancing,Loaded_Language,23852,23867
728972961,"That is a fact.
",Repetition,19826,19842
728972961,"Ay.
Impossible.
Impossible.
No, no, no, no.",Loaded_Language,24223,24266
728972961,the pope is not man of true conviction.,Doubt,26467,26506
728972961,"if I do that, then I betray my mother, the Church.
The Church!
",Appeal_to_fear-prejudice,27636,27699
728972961,desperate state,Loaded_Language,154,169
728972961,diabolical debacle ,"Name_Calling,Labeling",762,781
728972961,diabolical debacle ,Loaded_Language,762,781
728972961,"if the Church continues to remain under the influence of the prince of the revolution, then, in the future a crisis will come upon the Church",Appeal_to_fear-prejudice,5422,5563
728972961,"They said that.
They wrote that",Repetition,7402,7433
728972961,"We were in a very sad, serious situation",Loaded_Language,9033,9073
728972961,In the name of the Council,Repetition,10921,10947
728972961,I do everything possible for the Council and the Catholics in our country,Flag-Waving,12446,12519
728972961,"in the name of the Declaration of Religious Freedom [of Vatican II], we ask the President to remove this article in the Constitution",Appeal_to_fear-prejudice,12770,12902
728972961,"We must take care, because this change in the church is a liberal change.
The liberal principles have entered the Church now, and they destroy the Church",Appeal_to_fear-prejudice,14336,14489
728972961,Impossible,Repetition,15033,15043
728972961,"The authority comes from God.
Not from the people.
Not from the masses.
From God",Repetition,15556,15636
728972961,democratic principle,Repetition,15667,15687
728972961,in the masses,Repetition,15735,15748
728972961,hierarchical,Repetition,16460,16472
728972961,That is hierarchy,Repetition,16699,16716
728972961,I do not say that,Repetition,17455,17472
728972961,the belief ,Repetition,17779,17790
728972961,No faith,Repetition,18033,18041
728972961,They learn nothing now,Repetition,18773,18795
728972961,They learn nothing now,"Exaggeration,Minimisation",18773,18795
728972961,"How is it possible that the pope gives the authorization to this change?
How is it possible the pope signed this decree?
Signed this constitution",Doubt,19864,20009
728972961,I don’t know,Repetition,20026,20038
728972961,A big mystery,Repetition,20061,20074
728972961,I don’t know,Repetition,20344,20356
728972961,"I don’t know.
We don’t know",Repetition,20775,20802
728972961,we do not know,Repetition,20938,20952
728972961,Not pope,Repetition,21005,21013
728972961,I do not know,Repetition,22844,22857
728972961,"Because if this crisis continues, many people will go to hell",Appeal_to_fear-prejudice,23221,23282
728972961,sacrilege,Loaded_Language,23956,23965
728972961,That is sacrilege,Repetition,23995,24012
728972961,Impossible,Repetition,24239,24249
728972961,Against our faith,Repetition,24384,24401
728972961,Essential,Repetition,25136,25145
728972961,I know him very well,Repetition,27300,27320
728972961,That we cannot change,Repetition,29873,29894
728972961,The Church is tradition,Repetition,29921,29944
728972961,I thank you for your attention,Thought-terminating_Cliches,29968,29998
729303442,"But Jewish groups on and off campus have denounced the report as flawed, saying it missed the significance of an anti-Semitic text circulated online before Noah Lew was removed from the board last fall",Doubt,303,504
729303442,a target was placed squarely upon me ,Loaded_Language,1489,1526
729303442,"My Jewish identity was now public, and a target was placed squarely upon me by the McGill BDS movement",Causal_Oversimplification,1450,1552
729303442,An outcry ,Loaded_Language,1555,1565
729303442,anti-Semitic tropes of Jewish people ,"Name_Calling,Labeling",2878,2915
729303442,"The Jewish groups said this anti-Semitic rhetoric “was used to encourage students to vote specifically against Noah Lew.
It is under this context that the (general assembly) occurred, and the report fundamentally misunderstands this, which alters the entire findings of the report",Doubt,2953,3233
729303442,absolutely no place for anti-Semitism ,"Exaggeration,Minimisation",4046,4084
729303442,overwhelmingly approved,Loaded_Language,1303,1326
729303442,a whitewash,"Name_Calling,Labeling",3659,3670
729348908,a holy war between Muslims and non-Muslims,Appeal_to_fear-prejudice,1976,2018
729348908,"in the application process, he lied to military recruiters about a recent trip he'd taken to Jordan in a failed attempt to make contact with the Islamic State and join a ""real Muslim Army",Doubt,380,567
729348908,"he wanted to do something “bigger, better, and more purposeful” – like dying in the cause of Allah","Exaggeration,Minimisation",1749,1847
729348908,a holy war between Muslims and non-Muslims,Loaded_Language,1976,2018
729348908,a martyr,"Name_Calling,Labeling",2823,2831
729348908,"In the process, however, he misidentified Hasan as Nidal Hussein and said the shooting happened at Fort Knox in Kentucky.
He also said Hasan had died a martyr, though in fact he remains alive on military death row",Doubt,2673,2886
729348908,"He also sang an Islamic State fight song and recalled making a replica of the group’s flag.
He said he wanted to replace his neighbor’s American flag with it",Flag-Waving,2020,2177
729348908,"Patel agreed to bring it by, but two days later he told the State Department he had accidentally thrown it away in October and needed a new one",Doubt,3669,3812
729410793,"blessing’ for gay unions is ‘truly…sacrilegious’
",Loaded_Language,29,78
729410793,"Marx’s idea “truly seems sacrilegious” and “ignores the clear Revelation of God,”",Loaded_Language,316,397
729410793,homosexuality always contradicts the Will of God,Black-and-White_Fallacy,657,705
729410793,citing church teaching through the centuries.,Appeal_to_Authority,708,753
729410793,"Rather than being about receiving “God’s assistance for themselves,” those engaging in sodomy and wishing to have it “blessed” by the Church “aim with their request at the recognition and acceptance of their homosexual way of life and its ecclesial valorization.”
",Causal_Oversimplification,754,1018
729410793,"The Catechism of the Catholic Church teaches that “under no circumstances” can homosexual activity “be approved” as it is “intrinsically disordered.” Such acts are “contrary to the natural law.
They close the sexual act to the gift of life.
They do not proceed from a genuine affective and sexual complementarity” (CCC 2357).
",Appeal_to_Authority,1018,1344
729410793,"I do not really see any problems there.”
",Thought-terminating_Cliches,1563,1604
729410793,"The cardinal’s office maintains that rather than saying “yes,” there is a possibility of liturgical “blessing” of gay unions, he answered the question in a more subtle way without giving an explicit “yes.”","Obfuscation,Intentional_Vagueness,Confusion",2490,2695
729410793,"There are no general solutions and I think that would not be right, because we are talking about pastoral care for individual cases, and that applies to other areas as well, which we cannot regulate, where we have no sets of rules.”
","Obfuscation,Intentional_Vagueness,Confusion",3039,3272
729410793,"“Any such ‘blessing rite’ would cooperate in a morally forbidden act, no matter how sincere the persons seeking the blessing,”",Black-and-White_Fallacy,3356,3482
729410793,"such a “blessing” would encourage people to continue living in a way the Church considers gravely sinful and spiritually damaging, and therefore would be uncharitable.
",Appeal_to_fear-prejudice,3510,3678
729410793,as children of God with inherent dignity.,Loaded_Language,4126,4167
729410793,"there is no truth, no real mercy, and no authentic compassion, in blessing a course of action that leads persons away from God.”
",Black-and-White_Fallacy,4237,4366
729410793,"Jesus said the truth will make us free.
Nowhere did he suggest it will make us comfortable.”
",Appeal_to_Authority,4586,4679
729410793,sodomy ,"Exaggeration,Minimisation",841,848
729549972,record-breaking,Repetition,2356,2371
729549972,"the ""Pale Blue Dot","Name_Calling,Labeling",1303,1321
729549972,the 'Pale Blue Dot,"Name_Calling,Labeling",1413,1431
729549972,farthest ever image ,"Exaggeration,Minimisation",14,34
729549972,the most-distant course-correction manoeuvre ever,"Exaggeration,Minimisation",1652,1701
729549972,the farthest planetary encounter in history,"Exaggeration,Minimisation",1845,1888
729549972,the next record-breaking encounter,"Exaggeration,Minimisation",2347,2381
729549972,record-breaking ,Loaded_Language,2356,2372
729549972,record-breaking ,Loaded_Language,154,170
729561658,continent; not a country,Repetition,754,778
729561658,just so we're clear here,Thought-terminating_Cliches,809,833
729561658,it is not a country,Repetition,1033,1052
729561658,"Australia is both a country and a continent.
It's the only country that is both.
I provided a resource in the first email that clarifies that for you.
If you need further clarification google or the SNHU Shapiro Library has that information you",Doubt,1494,1738
729561658,Australia is both a country and a continent,Repetition,1494,1537
729561658,her professor believed Australia 'is not a country,Doubt,39,89
729561658,"the professor incorrectly thought Australia ""is not a country",Doubt,251,312
729561658,Australia is a continent; it is not a country,Doubt,1007,1052
729578579,"the accusations are, after all, still lies, and that there’s still “no evidence” against Barros…?",Doubt,645,742
729578579,"Lie big, lie often, and when caught, keep lying.",Thought-terminating_Cliches,6851,6899
729578579,who am I to judge him?,Thought-terminating_Cliches,16495,16517
729578579,"We cool and hip people don’t hate gays, do we?”",Doubt,18426,18473
729578579,secular journalists,Repetition,21886,21905
729578579,his good friend Bishop Juan Barros?,"Name_Calling,Labeling",225,260
729578579,the convicted sex-predator Karadima,"Name_Calling,Labeling",368,403
729578579,had apologised-except-not-really,Loaded_Language,604,636
729578579,"It also calls into question his stated empathy with abuse survivors,",Doubt,1794,1862
729578579,"I am the pope, I do not need to give reasons for any of my decisions.
I have decided that they have to leave and they have to leave.”
",Appeal_to_Authority,3538,3672
729578579,secular reporters,"Name_Calling,Labeling",6929,6946
729578579,predatory homosexual,"Name_Calling,Labeling",7133,7153
729578579,"No evidence.”
",Thought-terminating_Cliches,7731,7745
729578579,"for the strong-of-stomach.
",Loaded_Language,13378,13405
729578579,papal apologists,"Name_Calling,Labeling",14278,14294
729578579,so many lobbies.,Thought-terminating_Cliches,16987,17003
729578579,cool and hip people,"Name_Calling,Labeling",18429,18448
729578579,astoundingly brazen lie,Loaded_Language,18738,18761
729578579,nudge-nudge-wink-wink joke,Loaded_Language,18932,18958
729578579,Squandering the capital of trust,Loaded_Language,19546,19578
729578579,watched aghast,Loaded_Language,21375,21389
729578579,dizzying detail,Loaded_Language,21538,21553
729578579,"secular journalists,","Name_Calling,Labeling",21766,21786
729578579,secular journalists,"Name_Calling,Labeling",21886,21905
729578579,habitual liar,"Name_Calling,Labeling",22024,22037
729578579,blatantly using lies and manipulation,Loaded_Language,22774,22811
729578579,"if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Appeal_to_fear-prejudice,23321,23415
729578579,"shouting match,",Loaded_Language,23700,23715
729578579,vicious temper tantrums,Loaded_Language,23757,23780
729578579,terrorising his subordinates into submission.,Loaded_Language,23823,23868
729578579,apparently unbreachable shell of papal teflon,Loaded_Language,24443,24488
729578579,calumny,Loaded_Language,421,428
729578579,pain,Loaded_Language,509,513
729578579,dropped the bomb ,Loaded_Language,1090,1107
729578579,in his hands,Repetition,6046,6058
729578579,Who am I to judge,Thought-terminating_Cliches,7201,7218
729578579,flagrant ,Loaded_Language,8306,8315
729578579,under his thumb,Loaded_Language,8907,8922
729578579,lie big and lie brazenly,"Exaggeration,Minimisation",9194,9218
729578579,A virtuoso performance-liar,"Name_Calling,Labeling",13405,13432
729578579,mastery ,Loaded_Language,13500,13508
729578579,blatant and enormous lie,Loaded_Language,13997,14021
729578579,thoroughly vetted ,Loaded_Language,14627,14645
729578579,duly rewarded ,Loaded_Language,14809,14823
729578579,That is a danger,Appeal_to_fear-prejudice,15614,15630
729578579,violently opposed ,Loaded_Language,17741,17759
729578579,"nonsense, propaganda ",Loaded_Language,18366,18387
729578579,We are simply asked to take the pope’s word for it,Appeal_to_Authority,18656,18706
729578579,hysterical nonsense ,Loaded_Language,19054,19074
729578579,intrinsically disordered,Loaded_Language,19377,19401
729578579,a serious emotional dysfunction that “must” preclude a man from being ordained,Loaded_Language,19466,19544
729578579,one of the great confidence scams ,Loaded_Language,21304,21338
729578579,"They warn that the general loss of trust in institutions leads to a general state of chaos, in which laws on the books matter little as citizens turn to their last resort of protecting themselves and their own families",Appeal_to_fear-prejudice,22303,22521
729578579,professional confidence trickster ,"Name_Calling,Labeling",22719,22753
729578579,horrors ,Loaded_Language,24898,24906
729578579,slander and calumny,Loaded_Language,25127,25146
729578579,Not that anyone in Rome was trying very hard,Doubt,26581,26625
729581752,"researchers say it will have very little effect on the overall global warming trend that mankind has created for itself.
",Appeal_to_Authority,2235,2356
729581752,but scientists aren’t worried,Thought-terminating_Cliches,38,67
729651527,layers of corruption,Loaded_Language,1668,1688
729651527,alleging “layers of corruption” within the student government and favouritism in appointing board members,Doubt,1658,1763
729651527,punch a zionist,Slogans,2760,2775
729651527,there is absolutely no place ,"Exaggeration,Minimisation",3131,3160
729651527,"However, he said any Jewish students thinking of being involved in student politics or activism “will have encounters that are profoundly disturbing and unpleasant",Appeal_to_fear-prejudice,3704,3867
729651527,"He said McGill is not alone in this respect, as this is a continent-wide phenomenon within student politics",Whataboutism,3870,3977
729668796,outrageous,Loaded_Language,2351,2361
729668796,Christian Identity of Europe,Flag-Waving,68,96
729668796,Christian identity of Hungary and Europe,Repetition,545,585
729668796,Christian identity of Hungary and Europe,Flag-Waving,545,585
729668796,We will fight those who want to change the Christian identity of Hungary and Europe,Repetition,1270,1353
729668796,unacceptable and shocking,Loaded_Language,2090,2115
729668796,flood of antichrists,Loaded_Language,3756,3776
729668796,Hungary has never admitted and will never admit illegal immigrants,Repetition,2118,2184
729668796,Muslim invaders ,Repetition,3361,3377
729668796,"Were the Ammonites and Moabites not kept out of the assembly of Israel because of their hatred of the people of God?
(Deuteronoy 23:3-6)",Black-and-White_Fallacy,3804,3940
729668796,"fight those who want to change the Christian Identity of Europe.""
",Repetition,296,362
729668796,"Hungary will not become an immigrant country, it has never admitted and will never admit illegal immigrants.""
",Loaded_Language,1938,2048
729668796,Hungary has never admitted and will never admit illegal immigrants,Loaded_Language,2118,2184
729668796,"ordered all illegal Muslim invaders to get out of Hungary and never come back.
",Loaded_Language,3341,3420
729668796,Muslim invaders,"Name_Calling,Labeling",3361,3376
729668796,openly Christian,Flag-Waving,3647,3663
729668796,people with immigrant backgrounds have committed 27 major terrorist attacks in Europe,Appeal_to_fear-prejudice,2854,2939
729668796,"one cannot allow such an influx into the country, or all you are asking for is the judgments God warned about in Deuteronomy 28.
",Black-and-White_Fallacy,3997,4126
729668796,Hungary First,Flag-Waving,238,251
729668796,Hungary First,Slogans,238,251
729668796,"For us, Hungary is first",Flag-Waving,476,500
729668796,"For us, Hungary is first",Slogans,476,500
729668796,America First,Flag-Waving,815,828
729668796,America First,Slogans,815,828
729668796,"For us, Hungary is first",Repetition,1242,1266
729668796,"For us, Hungary is first",Flag-Waving,1242,1266
729668796,We will fight those who want to change the Christian identity of Hungary and Europe,Flag-Waving,1270,1353
729668796,"Hungary will not become an immigrant country, it has never admitted and will never admit illegal immigrants",Flag-Waving,1938,2045
729668796,the threat of terrorism becomes an everyday regularity,Appeal_to_fear-prejudice,3027,3081
729668796,well done,Thought-terminating_Cliches,4133,4142
729670169,cataclysmic damage ,Loaded_Language,1399,1418
729670169,"sub-standard ""informal"" homes","Name_Calling,Labeling",1857,1886
729940206,a perfect storm of sociology stupidity,Loaded_Language,571,609
729940206,You really don't need to know anything,Thought-terminating_Cliches,1178,1216
729940206,my truth,Repetition,1866,1874
729940206,corrupting ,Loaded_Language,327,338
729940206,a toxic stew of racism and meaningless jargon,"Name_Calling,Labeling",357,402
729940206,Sociology helped generate a whole range of fake new academic subjects while corrupting existing ones into a toxic stew of racism and meaningless jargon,Doubt,251,402
729940206,absolute ignorance,"Exaggeration,Minimisation",522,540
729940206,shocked ,Loaded_Language,1039,1047
729940206,"Sociology.
You really don't need to know anything",Doubt,1167,1216
729940206,"The professor, who has a PhD in philosophy...
Of course she does",Doubt,1218,1282
729940206,"the age of, ""My truth","Name_Calling,Labeling",1838,1859
729940206,a toxic stew of racism and meaningless jargon,Loaded_Language,357,402
730149656,Satan,Repetition,3428,3433
730149656,Satan,Repetition,3486,3491
730149656,obscene travesty,Loaded_Language,5251,5267
730149656,venomous,Loaded_Language,3017,3025
730149656,Satan,"Name_Calling,Labeling",3371,3376
730149656,Satan,Repetition,3526,3531
730149656,hate,Loaded_Language,216,220
730149656,even mass murder,Loaded_Language,225,241
730149656,incredibly offensive,Loaded_Language,1742,1762
730149656,monkeys and pigs,"Name_Calling,Labeling",2379,2395
730149656,greatest leader in modern Western history,"Name_Calling,Labeling",2639,2680
730149656,Satan,Repetition,3371,3376
730149656,Satan,Appeal_to_fear-prejudice,3371,3376
730149656,"If the board members of Crime Stoppers and Citizens’ Crime Watch do not wish to be associated with anti-Semitism or white supremacism or Hamas or Holocaust denial or Steve Anderson or David Duke or Louis Farrakhan, then they must cut ties with Sofian Zakkout",Black-and-White_Fallacy,4647,4905
730149656,Crime Stopper,"Name_Calling,Labeling",7,20
730149656,making the claim that Jews have experienced such abuse because they have somehow been cursed,Causal_Oversimplification,306,398
730149656,"
‘Cause they’re under the curse of God for having rejected the Lord Jesus Christ.”
",Causal_Oversimplification,1492,1575
730149656,"“David Duke, a man to believe in!”",Slogans,3070,3104
730149656,Satan,"Name_Calling,Labeling",3428,3433
730149656,Satan,Loaded_Language,3428,3433
730149656,Satan,"Name_Calling,Labeling",3486,3491
730149656,Satan,Loaded_Language,3486,3491
730149656,“We are Hamas”,Slogans,3832,3846
730149656,“Let’s go Hamas.”,Slogans,3851,3868
730149656,the American public,Flag-Waving,5049,5068
730149656,documented threat to national security,Appeal_to_fear-prejudice,5147,5185
730222442,is tumbling chaotically as the result of a violent collision.,Loaded_Language,170,231
730222442,"its topsy-turvy spin.
",Loaded_Language,2349,2371
730222442,"its topsy-turvy spin.
",Repetition,2349,2371
730237078,stunning,Loaded_Language,188,196
730237078,"Yeah, it’s kind of crazy",Thought-terminating_Cliches,657,681
730237078,a record-breaking ,"Exaggeration,Minimisation",33,51
730237078,fancy image-gathering hardware ,Loaded_Language,106,137
730237078,a greatest distance from Earth than any in the history of mankind,"Exaggeration,Minimisation",516,581
730237078,fastest spacecraft ever launched,"Exaggeration,Minimisation",1030,1062
730237078,farther from Earth than any spacecraft in history,"Exaggeration,Minimisation",1234,1283
730237078,record-breaking ,Loaded_Language,35,51
730237078,gorgeously detailed eye candy,Loaded_Language,312,341
730237078,"Yeah, it’s kind of crazy",Loaded_Language,657,681
730268758,extremely dangerous,Repetition,2346,2365
730268758,principal in a cover-up’,"Name_Calling,Labeling",34,58
730268758,a “classic” move of his,Loaded_Language,259,282
730268758,sexual predators,"Name_Calling,Labeling",320,336
730268758,"predator priests,”","Name_Calling,Labeling",517,535
730268758,classic Bergoglio,"Name_Calling,Labeling",686,703
730268758,"principal in a cover-up,”","Name_Calling,Labeling",1414,1439
730268758,infamous Chilean priest abuser,"Name_Calling,Labeling",2006,2036
730268758,scandal of epic proportions.”,Loaded_Language,2088,2117
730268758,violating his seal of Confession with Karadima,Loaded_Language,5051,5097
730268758,"begging the Pope,",Loaded_Language,6052,6069
730268758,"The whole of Latin America, including Argentina, was well aware of what was happening","Exaggeration,Minimisation",6213,6298
730268758,there were never any cases of clerical abuse in the entirety of the two-million-plus member Archdiocese of Buenos Aires.,"Exaggeration,Minimisation",6587,6707
730268758,"predator priest,”","Name_Calling,Labeling",6748,6765
730268758,"predator priest,”",Repetition,6748,6765
730268758,"a grooming gang, a predator priest.","Name_Calling,Labeling",7129,7164
730268758,to be haunting this papacy,Loaded_Language,7654,7680
730268758,sexual predators ,Loaded_Language,320,337
730268758,predators ,Loaded_Language,728,738
730268758,"Well if the Pope is not going to intervene and impose zero tolerance, why should I",Bandwagon,2539,2621
730268758,calumny,"Name_Calling,Labeling",3350,3357
730268758,slander,Loaded_Language,3527,3534
730268758,incredibly frustrated,Loaded_Language,4818,4839
730268758,"grooming gang, a predator priest",Loaded_Language,7131,7163
730268758,heinous,Loaded_Language,7186,7193
730559808,"but if one dares something, one might win, but one also can perish.",Appeal_to_fear-prejudice,5353,5420
730559808,there is only one Catholic answer: No!,Black-and-White_Fallacy,955,993
730559808,"your addition “in individual cases” is absolutely worthless, it has no argumentative force.",Loaded_Language,998,1089
730559808,"Why not, one could say, since the Church is ready to bless nearly everything on the earth?
","Exaggeration,Minimisation",1251,1342
730559808,"only then when there is a blessing upon a cause or a project, will something good come out of it.",Black-and-White_Fallacy,2544,2641
730559808,"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Black-and-White_Fallacy,3006,3187
730559808,"one may not bless a relationship which is sinful; [one may not bless] the mafia; no blessing for organizations or institutions which promote or procure abortions or which propagate ideologies which are against the Faith, antisemitic contents, or other forms of racist thought.
",Black-and-White_Fallacy,3215,3492
730559808,"one may not bless a relationship which is sinful; [one may not bless] the mafia; no blessing for organizations or institutions which promote or procure abortions or which propagate ideologies which are against the Faith, antisemitic contents, or other forms of racist thought.
",Reductio_ad_hitlerum,3215,3492
730559808,"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Causal_Oversimplification,3492,3612
730559808,This position which is really simple and easily to be understood,Thought-terminating_Cliches,3953,4017
730559808,"I am sure there are many many others, too, who think alike, but whom I do not know.",Bandwagon,4279,4362
730559808,there is only one Catholic answer: No!,Black-and-White_Fallacy,4404,4442
730559808,"To contradict two popes – whom the Church has already “beatified” the one and “canonized” the other – so shortly after their deaths, and in such a radical and open manner, probably has never happened before in the Church's history.","Exaggeration,Minimisation",5659,5890
730559808,"Isaiah says that such people draw unto them God's punishment, with thick cords!
",Appeal_to_Authority,5891,5971
730559808,"Isaiah says that such people draw unto them God's punishment, with thick cords!
",Loaded_Language,5891,5971
730559808,"but if one dares something, one might win, but one also can perish.
",Loaded_Language,5353,5421
730559808,"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Bandwagon,1251,1341
730559808,"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Causal_Oversimplification,2483,2641
730559808,"know.
Dear Cardinal Marx and dear Bishop Bode, there is only one Catholic answer: No!
And your addition “in individual cases” is absolutely worthless, it has no argumentative force",Repetition,4357,4537
730559808,"Isaiah says that such people draw unto them God's punishment, with thick cords",Appeal_to_fear-prejudice,5891,5969
730573740,the cardinal,Appeal_to_Authority,834,846
730573740,"would be an ‘atrocity’
",Loaded_Language,45,68
730573740,"If a priest blesses a homosexual couple, then this is an atrocity at a holy site, namely, to approve of something that God does not approve of.”
",Black-and-White_Fallacy,983,1128
730573740,"this is an atrocity at a holy site,",Loaded_Language,1029,1064
730573740,submissive change of the Church into a NGO for the embetterment of the this-worldly life conditions” is a “suicidal modernization” that denies mankind the Truth of God.,Loaded_Language,1338,1506
730573740,"In dogmatic questions, there cannot be a plurality,”",Black-and-White_Fallacy,2177,2229
730573740,"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Black-and-White_Fallacy,2240,2346
730573740,the Sacraments have to be celebrated the way Christ Himself willed it when he instituted them.,Appeal_to_Authority,2479,2573
730573740,he who lives in the state of mortal sin cannot receive Holy Communion.”,Black-and-White_Fallacy,2682,2753
730573740,"The Commandments are an expression of the Love of God for us.
If we fulfill them, we are united with God.”
",Black-and-White_Fallacy,4118,4225
730573740,theocentric humanism,"Name_Calling,Labeling",1302,1322
730573740,suicidal modernization,"Name_Calling,Labeling",1445,1467
730865684,barreled ,Loaded_Language,105,114
730865684,devastation,Loaded_Language,2509,2520
730865684,skirted ,Loaded_Language,2563,2571
731063195,amazing,Loaded_Language,592,599
731063195,stunning ,Loaded_Language,119,128
731178960,"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Appeal_to_fear-prejudice,1943,2079
731511020,breathe its dying gasps,Loaded_Language,949,972
731513824,"Stütz also quotes in the article itself Father Franz Harant, “a pastoral worker in the field of marriage and the family” at the Ursulinenkirche in Linz.
Harant himself shows himself a supporter of blessings for homosexual couples, and he makes here an explicit reference to Amoris Laetitia.
",Appeal_to_Authority,1616,1907
731513824,"He sees himself in this in union with Pope Francis who himself says in his magisterial document Amoris Laetitia that “each person, independent of his sexual orientation, is to be respected in his dignity and welcomed with respect.
",Appeal_to_Authority,2022,2253
731513824,it has “an enormous power.”,Loaded_Language,2537,2564
731762731,"If I don’t expect the Catholic Church to do anything, then I won’t be too disappointed when they don’t do anything",Causal_Oversimplification,2388,2502
731762731,"notorious Chilean pedophile priest,","Name_Calling,Labeling",2683,2718
731762731,prayerful consideration”,Loaded_Language,1184,1208
731762731,"the church’s inertia on the issue,",Doubt,2262,2296
731762731,"he has set his expectations at rock bottom.
",Loaded_Language,2311,2355
731762731,continues to be blind to what the church has done.”,Loaded_Language,3701,3752
731762731,slander,Loaded_Language,2751,2758
731762731,I’ve seen little that has changed,Doubt,3552,3585
731927633,increasingly vicious struggle,Loaded_Language,2063,2092
731927633,Stop Soros,Slogans,2434,2444
731927633,puppet master,"Name_Calling,Labeling",2784,2797
731927633,compared Orban unfavourably to both the Nazis and the Communists,Reductio_ad_hitlerum,3450,3514
731927633,Orban poses as a saviour of Europe's Christian nations,Flag-Waving,962,1016
731927633,Christianity is Europe's last hope,Flag-Waving,1019,1053
731927633,Christianity is Europe's last hope,Slogans,1019,1053
731927633,our worst nightmares can come true,Slogans,1190,1224
731927633,our worst nightmares can come true,Appeal_to_fear-prejudice,1190,1224
731927633,The West falls as it fails to see Europe being overrun,Appeal_to_fear-prejudice,1226,1280
731927633,a direction different from ours,Flag-Waving,1973,2004
731927633,"the danger we face comes from the West, from politicians in Brussels, Berlin and Paris",Appeal_to_fear-prejudice,2237,2323
731927633,unleashing immigration onto Europe,Loaded_Language,2798,2832
732154721,"the Islamic civilization, which always considers its vocation to convert Europe to what it calls the true faith",Appeal_to_fear-prejudice,1172,1283
732154721,"compared Orbán unfavourably to both the Nazis and the Communists,",Reductio_ad_hitlerum,2755,2820
732154721,Christianity is Europe’s last hope,Flag-Waving,27,61
732154721,“Christianity is Europe's last hope.”,Flag-Waving,281,318
732154721,"European nations which have encouraged migration have, “opened the way to the decline of Christian culture and the advance of Islam.”
",Flag-Waving,397,531
732154721,a funnel for anti-nationalist views,"Name_Calling,Labeling",1930,1965
732154721,"Soros, 87, whose name was used in a tough anti-migrant bill","Name_Calling,Labeling",2607,2666
732154721,Christianity is Europe’s last hope,Slogans,27,61
732154721, “Christianity is Europe's last hope.”,Slogans,280,318
732154721,"Western Europe becomes saturated with Muslim occupants, Islamists would soon seek to stream in to his country from both Western Europe as well as from Islamic nations",Appeal_to_fear-prejudice,987,1153
732154721,foreigner meddling in his country’s affairs,"Name_Calling,Labeling",2384,2427
732610971,the traitors,"Name_Calling,Labeling",1703,1715
732610971," “Christianity is Europe’s last hope.”
",Slogans,433,472
732610971,Stop Soros,Slogans,2014,2024
732610971,public enemy,"Name_Calling,Labeling",2167,2179
732610971,"compared Orban unfavorably to both the Nazis and the Communists,",Reductio_ad_hitlerum,2297,2361
732610971,the invasion of Muslims,Repetition,200,223
732610971,migrant invasion.,Repetition,295,312
732610971, “Christianity is Europe’s last hope.”,Flag-Waving,433,471
732610971,"Christianity is not Europe's ""last hope,"" it's the world's ""only hope.""",Flag-Waving,1386,1457
732610971,Muslim invaders,Repetition,1774,1789
732610971,Muslim invaders,"Name_Calling,Labeling",1774,1789
732610971,"The fight isn't hopeless for those whose hope is in the Lord and will stay the course.
",Black-and-White_Fallacy,3359,3446
